Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
386,Robert Sacre,26,LAL,C,25,1,320,10.4,0.474,0,0.507,10.4,13.9,12.1,6.9,0.6,2.5,11.6,14.3,0.2,0.1,0.3,0.04,-3.3,-1.3,-4.6,-0.2,
387,R.J. Hunter,22,BOS,SG,36,0,315,7.7,0.48,0.643,0.071,0.7,12,6.2,5.9,2.2,1,9.8,15.1,-0.1,0.4,0.3,0.045,-3.1,1,-2.1,0,
388,Terry Rozier,21,BOS,PG,39,0,311,5,0.326,0.255,0.094,8.1,13.5,10.8,16.5,0.9,0.3,14.7,17.7,-0.6,0.3,-0.3,-0.047,-4.7,-1.4,-6.1,-0.3,
389,Drew Gooden,34,WAS,PF,30,0,305,7.5,0.376,0.398,0.136,10.1,21.3,15.6,6,1.3,2.9,10.6,17.5,-0.4,0.4,0,-0.005,-5,-1.3,-6.3,-0.3,
390,Axel Toupane,23,DEN,SF,21,0,305,7.1,0.49,0.571,0.243,2.9,8.5,5.6,7,1.2,1.6,7.2,12,0.2,0.1,0.3,0.049,-3.6,-1,-4.7,-0.2,
391,Jordan Hamilton,25,NOP,SF,11,4,304,12.4,0.499,0.388,0.181,4.2,18.9,11.3,12.9,1.3,0.8,12,20.7,0,0.2,0.2,0.03,-1.6,-1.7,-3.3,-0.1,
392,Kostas Papanikolaou,25,DEN,SF,26,6,294,6,0.464,0.485,0.212,3,12.3,7.5,7.8,2.2,1.4,22.5,13.9,-0.4,0.2,-0.1,-0.022,-4.7,0.2,-4.5,-0.2,
393,Jordan Farmar,29,MEM,PG,12,10,291,13.2,0.527,0.45,0.1,1.5,8.6,4.9,20.6,2.7,0.6,14.7,18.9,0.2,0.2,0.4,0.064,-0.5,-0.2,-0.7,0.1,
394,Phil Pressey,24,2TM,PG,23,0,283,10.6,0.433,0.231,0.321,1.1,11.1,6,40.7,3.1,1.1,27,18.7,-0.4,0.3,-0.1,-0.017,-3.3,0.1,-3.2,-0.1,
394,Phil Pressey,24,PHI,PG,14,0,170,11.8,0.437,0.236,0.327,0,15.2,7.4,43.2,3.2,0.4,23.2,21.1,-0.2,0.2,0,-0.014,-3,0.3,-2.6,0,
394,Phil Pressey,24,PHO,PG,9,0,113,8.6,0.422,0.217,0.304,2.8,4.9,3.8,37,3,2.2,34.9,15.1,-0.2,0.1,-0.1,-0.022,-3.7,-0.2,-3.9,-0.1,
395,Bryce Dejean-Jones,23,NOP,SG,14,11,279,9.6,0.505,0.464,0.304,3.1,16.5,9.5,7.7,1.8,0.6,12.3,14.1,0,0.2,0.2,0.033,-2.5,0,-2.5,0,
396,Damjan Rudež,29,MIN,SF,33,0,277,5.5,0.572,0.806,0.129,2.1,6.2,4.2,5.8,0.5,0.3,16.6,12.7,0.1,0,0.1,0.009,-2.7,-2.1,-4.8,-0.2,
397,Henry Sims,25,BRK,C,14,4,263,13.9,0.504,0,0.39,8.8,22.2,15.4,5.1,1.7,4.3,11.7,17.3,0.2,0.3,0.4,0.079,-3.5,-0.8,-4.3,-0.2,
398,James Michael McAdoo,23,GSW,PF,41,1,262,15.9,0.554,0.024,0.583,13.1,10.9,11.9,9.2,1.8,2.2,13.2,20.1,0.5,0.3,0.8,0.146,-1.5,-0.3,-1.8,0,
399,Udonis Haslem,35,MIA,PF,37,0,260,9.1,0.434,0.148,0.262,4.5,27.4,16.3,7.6,1,0.6,6.8,12.8,0,0.4,0.4,0.072,-3.2,0.6,-2.6,0,
400,Jeremy Evans,28,DAL,SF,30,2,251,12.6,0.62,0.333,0.438,4.8,18.8,11.8,1.2,1.2,3,10.9,11.7,0.3,0.3,0.6,0.119,-1.5,1,-0.4,0.1,
401,Devyn Marble,23,ORL,SG,28,0,249,5.2,0.368,0.451,0.338,2.6,14.4,8.5,6.6,2.6,0.3,7.9,15.7,-0.4,0.3,-0.1,-0.026,-6,-0.1,-6.2,-0.3,
402,Xavier Munford,23,MEM,SG,14,0,244,9.9,0.481,0.299,0.182,1.3,13.7,7.2,14.3,2.7,1.1,15.3,18,-0.2,0.2,0.1,0.017,-3.1,0.6,-2.5,0,
403,K.J. McDaniels,22,HOU,SF,37,1,235,10.6,0.522,0.347,0.417,7.5,12.3,9.9,6.5,1.5,2.1,16.6,18.7,0.1,0.1,0.2,0.043,-2.8,-1.1,-3.9,-0.1,
404,Delon Wright,23,TOR,PG,27,1,229,17.8,0.54,0.163,0.438,4.1,14.3,9.3,22.5,1.8,1.1,14.4,22.1,0.3,0.2,0.6,0.124,1.1,-0.3,0.9,0.2,
405,Lucas Nogueira,23,TOR,C,29,1,225,15.6,0.642,0.068,0.341,9.3,14,11.7,4.9,2.8,4.4,17.9,12.4,0.3,0.4,0.7,0.154,-1.7,1.7,0,0.1,
406,Elton Brand,36,PHI,C,17,1,225,11.4,0.461,0.014,0.125,4.2,27,15.2,13.1,2,2.7,12.6,16.9,-0.1,0.3,0.2,0.036,-4.7,1.3,-3.4,-0.1,
407,DeJuan Blair,26,WAS,C,29,0,218,5.4,0.414,0.015,0.191,10.1,19.4,14.6,7.3,1.8,0.7,16.9,17.8,-0.3,0.3,-0.1,-0.015,-8.1,-0.7,-8.9,-0.4,
408,Brandan Wright,28,MEM,PF,12,2,212,18.3,0.663,0,0.462,7.2,16.3,11.6,4.7,1.2,6.6,13.8,15.4,0.4,0.2,0.7,0.147,0,0.7,0.7,0.1,
409,Matt Bonner,35,SAS,C,30,2,206,14.1,0.647,0.596,0.07,1.7,12.8,7.5,6.3,1.5,0.4,4.9,13.7,0.4,0.3,0.8,0.181,1.2,1,2.2,0.2,
410,Michael Kidd-Gilchrist,22,CHO,SF,7,7,205,16.9,0.603,0.115,0.475,6.3,17.8,12,7.3,0.7,1.2,9.8,18,0.4,0.2,0.6,0.152,0.2,-0.2,0,0.1,
411,Lou Amundson,33,NYK,PF,29,0,204,6.7,0.401,0,0.509,12.5,13.7,13.1,8.8,1.5,2.6,18.8,17.7,-0.3,0.2,-0.1,-0.014,-6.7,-0.2,-6.9,-0.3,
412,James Young,20,BOS,SG,29,0,199,3.6,0.384,0.722,0.111,2.1,11.9,6.9,6,1.5,0.4,11.7,9.1,-0.2,0.2,0.1,0.013,-5.3,0.8,-4.5,-0.1,
413,Jordan McRae,24,2TM,PG,22,1,195,14.2,0.548,0.282,0.359,2.3,9.2,5.7,20.9,0.7,0.4,14.2,23.9,0.2,0.1,0.4,0.087,0,-1.9,-1.8,0,
413,Jordan McRae,24,PHO,PG,7,0,82,14.2,0.567,0.423,0.577,2.6,8.1,5.3,19.1,1.8,0,15.5,20,0.1,0,0.2,0.096,-0.9,-0.2,-1.1,0,
413,Jordan McRae,24,CLE,PG,15,1,113,14.2,0.537,0.212,0.25,2,9.9,6,22.3,0,0.7,13.5,26.7,0.1,0.1,0.2,0.081,0.7,-3,-2.4,0,
414,Greg Smith,25,MIN,PF,18,0,192,7.9,0.545,0,0.531,7.4,17.9,12.7,4.6,1.1,0.4,15.1,10.8,0.1,0.1,0.2,0.045,-4.1,-1.4,-5.5,-0.2,
