Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
11,Tayshaun Prince,26,DET,SF,82,82,3001,16,0.534,0.211,0.225,5.7,11.3,8.5,12.9,0.9,1.4,8.2,18.9,5.1,2.9,8,0.128,2.1,-0.4,1.8,2.9,"DPOY-11,DEF2"
12,Kevin Garnett,30,MIN,PF,76,76,2995,24.1,0.546,0.042,0.371,7.5,30.8,19.5,19.5,1.6,3.2,11.6,27.4,5.7,4.9,10.7,0.171,3.8,1.7,5.4,5.5,"MVP-9,DPOY-13,AS,NBA3,DEF2"
13,Shane Battier,28,HOU,SF,82,82,2988,12,0.589,0.57,0.173,2.6,10.4,6.5,9.2,1.4,1.5,9.3,12.1,4.4,4.6,9,0.144,0.3,2,2.3,3.2,DPOY-5
14,Andre Miller,30,2TM,PG,80,79,2966,16.1,0.52,0.039,0.311,3.9,10.1,7,34.3,1.9,0.3,17.7,19.2,3.5,2.4,5.9,0.095,0.5,-0.3,0.2,1.7,
15,Deron Williams,22,UTA,PG,80,80,2950,17.1,0.535,0.235,0.273,1.7,9.3,5.5,41.6,1.4,0.4,16.9,22.2,5.3,1.9,7.2,0.117,2.6,-1.3,1.3,2.4,
16,Gilbert Arenas,25,WAS,PG,74,73,2942,24,0.565,0.377,0.464,2.3,11.1,6.6,27.2,2.4,0.3,11.2,31.4,9.3,1.5,10.8,0.177,5.5,-0.8,4.7,5,"MVP-8,AS,NBA2"
17,Jason Kidd,33,NJN,PG,80,80,2933,19.4,0.516,0.398,0.253,5.5,20.8,13.2,41.4,2.3,0.6,17.4,19.4,5.1,4.1,9.3,0.152,3.1,1.5,4.7,4.9,"AS,DEF2"
18,Raja Bell,30,PHO,SG,78,78,2917,12,0.562,0.522,0.16,2,7.7,5,9.5,0.9,0.5,7.5,17,4.2,1.6,5.8,0.095,0.5,-0.6,-0.1,1.4,"DPOY-23,DEF1"
19,Eddy Curry,24,NYK,C,81,81,2849,17,0.603,0.001,0.649,8.2,15.5,11.9,4.6,0.6,1.1,18.4,25.5,3.1,1.6,4.7,0.079,-0.1,-1.8,-1.8,0.1,
20,Charlie Bell,27,MIL,SG,82,64,2848,13.1,0.53,0.371,0.172,2.3,7.6,4.9,13.6,1.8,0.1,9,18.3,3.6,0.4,4,0.068,-0.2,-1.1,-1.3,0.5,
21,Jason Terry,29,DAL,SG,81,80,2846,18.9,0.587,0.348,0.187,1.8,7.9,4.9,25.5,1.5,0.5,11.7,21.3,7.7,3.1,10.8,0.182,3.9,0.1,4,4.3,
22,Cuttino Mobley,31,LAC,SG,78,73,2841,12.5,0.546,0.279,0.271,2.2,9,5.6,11.7,1.7,0.7,12.8,18.4,2.2,2.4,4.6,0.078,-0.6,-0.4,-1,0.8,
23,Kirk Hinrich,26,CHI,PG,80,80,2839,17,0.559,0.318,0.268,1.3,9.7,5.5,29.2,1.8,0.6,13.9,21.6,5.5,4.6,10.1,0.171,1.7,1.1,2.8,3.5,"DPOY-13,DEF2"
24,Raymond Felton,22,CHA,PG,78,75,2832,13.5,0.481,0.305,0.25,2.1,9.3,5.6,32,2.2,0.3,16.8,21.9,0.2,2.1,2.3,0.039,0,-0.7,-0.8,0.9,
25,Dirk Nowitzki,28,DAL,PF,78,78,2820,27.6,0.605,0.129,0.411,5.3,23.9,14.8,17.8,1,1.7,9.5,28.9,11.8,4.5,16.3,0.278,7.2,1.2,8.3,7.4,"MVP-1,AS,NBA1"
26,Kevin Martin,23,SAC,SG,80,80,2818,20.1,0.614,0.312,0.534,2.8,11.6,7.1,10.9,1.8,0.3,9.3,23.2,8.3,1.9,10.2,0.173,3.2,-0.5,2.8,3.4,
27,Danny Granger,23,IND,SF,82,57,2785,13.9,0.573,0.332,0.339,4.6,11.3,7.9,7,1.2,1.7,11.9,18.2,3.9,2.6,6.5,0.111,0.4,-0.1,0.2,1.5,
28,Mike Bibby,28,SAC,PG,82,82,2784,16,0.532,0.413,0.298,1.6,9.6,5.5,24.3,1.6,0.2,13,24.5,2.9,1.5,4.4,0.076,1.8,-1.4,0.4,1.7,
29,Richard Hamilton,28,DET,SG,75,75,2763,18.1,0.551,0.11,0.344,3.2,8.9,6.1,19,1.2,0.4,10.6,25.9,5.7,2.4,8.1,0.141,1.8,-0.5,1.2,2.2,AS
30,Allen Iverson,31,2TM,SG,65,64,2761,19.6,0.54,0.15,0.465,1,6.9,4,29.6,2.2,0.3,14.5,29.3,4,2.2,6.2,0.108,2.6,-0.8,1.8,2.6,AS
31,Stephon Marbury,29,NYK,PG,74,74,2748,15.3,0.539,0.362,0.405,1.6,7.6,4.6,25.2,1.4,0.3,13.8,21.5,4.8,1.1,5.9,0.103,1.5,-1.3,0.2,1.5,
32,Mike Miller,26,MEM,SG,70,69,2740,16.4,0.588,0.493,0.201,2.3,14.2,8.2,18.7,1,0.5,14,21.1,4.6,0.3,4.8,0.085,3.1,-1.7,1.4,2.3,
33,Tim Duncan,30,SAS,C,80,80,2726,26.1,0.579,0.008,0.502,9.8,27,18.8,18.8,1.3,5.1,14,27.9,6.3,6.8,13,0.23,3.8,3.2,7,6.2,"MVP-4,DPOY-3,AS,NBA1,DEF1"
34,Ben Gordon,23,CHI,SG,82,51,2704,18.2,0.572,0.28,0.329,1.5,9.3,5.4,20.1,1.2,0.5,14,29.3,4.7,3.9,8.6,0.152,2.5,-0.1,2.4,3,
35,Ben Wallace,32,CHI,C,77,77,2697,14.6,0.456,0.012,0.63,12.9,21.7,17.4,9.9,2.1,4.6,15.7,10.6,1.6,6.6,8.2,0.146,0.1,3.3,3.4,3.7,"DPOY-6,DEF2"
36,Amar'e Stoudemire,24,PHO,C,82,78,2689,23.1,0.637,0.003,0.555,10.1,23.3,17,5,1.5,2.9,15,25.8,7.2,4,11.2,0.201,1.5,0.3,1.8,2.6,"MVP-14,AS,NBA1"
37,Steve Nash,32,PHO,PG,76,76,2682,23.8,0.654,0.353,0.254,1.4,9.9,5.8,50.1,1.1,0.2,21,22.9,10.8,1.7,12.6,0.225,6.7,-0.8,5.9,5.3,"MVP-2,AS,NBA1"
38,Mehmet Okur,27,UTA,C,80,80,2664,18.1,0.571,0.317,0.365,7.3,19.1,13.2,9.9,0.7,1.2,9.2,22.8,6.5,2.3,8.8,0.158,3.1,-0.9,2.2,2.8,AS
39,Antawn Jamison,30,WAS,PF,70,70,2662,18.4,0.545,0.333,0.27,5.6,19,12.1,8.8,1.5,1,7.5,22.8,5.2,1.6,6.8,0.123,2.7,-1.4,1.3,2.2,
40,Chris Bosh,22,TOR,C,69,69,2658,22.6,0.577,0.032,0.539,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.174,2.8,-0.1,2.7,3.1,"MVP-7,AS,NBA2"
41,Jarrett Jack,23,POR,PG,79,79,2651,14.5,0.571,0.255,0.396,0.8,9.1,4.9,26.2,1.8,0.3,18.4,18,3.8,1,4.8,0.087,0.2,-0.9,-0.7,0.9,
42,Josh Smith,21,ATL,SF,72,72,2647,18.3,0.506,0.153,0.39,7.4,21,14.1,16.3,2,6.1,16.3,24.1,0.4,4,4.4,0.079,0.4,1.7,2,2.7,DPOY-21
43,Metta World Peace,27,SAC,SF,70,65,2641,18.5,0.538,0.25,0.399,4.4,16,10.1,15.6,2.9,1.3,10.7,23.3,3.6,3.1,6.7,0.122,1.9,0.9,2.8,3.2,DPOY-8
44,Gerald Wallace,24,CHA,SF,72,71,2640,19.8,0.568,0.126,0.47,6.2,17.4,11.6,12.5,2.8,2,12.2,22.5,4.2,3.5,7.7,0.141,2.2,1.5,3.7,3.7,DPOY-7
45,Monta Ellis,21,GSW,SG,77,53,2638,15,0.545,0.142,0.354,2.5,7.7,5.1,18.8,2.4,0.6,15.9,22.4,2,1.9,4,0.072,-0.9,-0.2,-1.1,0.6,MIP-1
46,Leandro Barbosa,24,PHO,SG,80,18,2613,18.4,0.595,0.394,0.209,1,8.1,4.8,18.7,1.8,0.4,10.7,23.4,6.1,2.1,8.2,0.151,2.6,0.1,2.7,3.1,6MOY-1
47,Larry Hughes,28,CLE,SG,70,68,2596,12.1,0.48,0.233,0.324,1.8,10.4,6,16.4,1.8,0.8,12.4,21.7,0.1,3.8,3.9,0.073,-1.5,0.7,-0.8,0.8,
48,Chris Wilcox,24,SEA,PF,82,81,2586,16.6,0.568,0.007,0.429,8.2,21.1,14.6,5.3,1.4,1.1,11.5,19.3,4.1,1.9,6,0.112,-0.1,-1,-1.1,0.6,
49,Mike Dunleavy,26,2TM,SG,82,49,2580,14.1,0.542,0.264,0.316,3.6,15.5,9.4,14.2,1.6,0.6,13.3,19,2.6,2.5,5.1,0.095,-0.3,0.3,0,1.3,
50,Desmond Mason,29,NOK,SF,75,75,2575,10.8,0.493,0,0.359,5.4,10.1,7.7,7.6,1.1,0.7,15.6,21.9,-1.2,1.8,0.6,0.011,-2.7,-1.2,-3.9,-1.3,
51,Al Harrington,26,2TM,PF,78,78,2563,14.8,0.54,0.271,0.223,6.5,15.4,10.9,9.8,1.3,0.7,12.4,23.1,2,2.2,4.3,0.08,0.3,-1.2,-0.9,0.7,
52,Carlos Boozer,25,UTA,PF,74,74,2557,24.1,0.588,0,0.322,11.2,29.9,20.6,16.6,1.4,0.7,12.8,26.5,6.5,3.4,9.9,0.185,4.4,0.2,4.6,4.3,"MVP-9,AS"
53,Mark Blount,31,MIN,C,82,81,2544,12.7,0.546,0.037,0.232,6.6,16.9,11.9,4.5,0.9,1.8,14.7,19.8,0.6,2.2,2.8,0.052,-2.2,-0.9,-3.1,-0.7,
54,Tracy McGrady,27,HOU,SG,71,71,2539,23.2,0.515,0.257,0.33,2.6,14.5,8.6,37.5,1.9,1.1,11.2,35,4.1,4.5,8.6,0.163,4.9,1.2,6.1,5.2,"MVP-6,AS,NBA2"
55,Samuel Dalembert,25,PHI,C,82,82,2535,16.1,0.581,0.003,0.34,11.3,23.3,17.4,4.2,1,4.8,17.5,16.7,2.5,3.6,6.2,0.117,-1.2,0.7,-0.5,0.9,
56,Chauncey Billups,30,DET,PG,70,70,2533,21.3,0.591,0.388,0.536,1.1,10,5.6,32.9,1.8,0.5,12.2,21.5,8.7,2.7,11.4,0.216,4.2,0.5,4.7,4.3,"MVP-11,AS,NBA3"
57,Tyson Chandler,24,NOK,C,73,73,2525,17,0.62,0.002,0.429,14.3,27.3,20.7,4.1,0.8,4.1,18.5,12.3,4.1,3.8,7.9,0.15,-0.1,0.7,0.6,1.6,DPOY-9
58,Ruben Patterson,31,MIL,SF,81,53,2508,18.5,0.578,0.022,0.434,8.8,11.9,10.3,15.5,2.3,0.8,16.2,22.2,4.1,1.3,5.4,0.103,1.7,-0.6,1,1.9,
59,Tony Parker,24,SAS,PG,77,77,2499,21.4,0.572,0.035,0.319,1.7,10,6,31.7,1.8,0.2,13.3,27.4,5.8,3.9,9.6,0.185,2.7,0.4,3.1,3.2,"MVP-15,AS"
60,Carmelo Anthony,22,DEN,SF,65,65,2486,22.1,0.552,0.103,0.391,6.6,11.1,8.9,19.2,1.5,0.7,12.1,33.4,5.2,2.1,7.3,0.14,3.2,-1.3,1.9,2.5,"MVP-15,AS,NBA3"
61,Udonis Haslem,26,MIA,PF,79,79,2483,13.7,0.523,0.006,0.283,9.2,21.6,15.5,6.6,1.1,0.8,12,17.5,2,3.1,5.1,0.099,-1.6,-0.8,-2.3,-0.2,DPOY-18
62,Stephen Jackson,28,2TM,SF,75,69,2479,14.4,0.54,0.329,0.317,2.7,7.5,5,18.8,1.7,1,14.5,22.1,2.3,1.7,4.1,0.079,0.1,-0.7,-0.6,0.9,
63,Caron Butler,26,WAS,SF,63,63,2474,18.3,0.537,0.074,0.336,6.6,15.3,10.8,15.9,2.8,0.5,13.9,23.1,3.4,1.9,5.3,0.103,1.1,-0.2,0.9,1.8,"DPOY-21,AS"
64,Mo Williams,24,MIL,PG,68,68,2472,16.3,0.519,0.217,0.177,2.5,13.3,7.8,28.2,1.8,0.2,15.2,24.4,2.2,0.9,3.2,0.061,0.9,-1.3,-0.5,0.9,
65,Bruce Bowen,35,SAS,SF,82,82,2464,7.1,0.511,0.497,0.156,1.2,9.4,5.5,7,1.3,0.7,11.5,10.9,0.4,3.6,4.1,0.079,-2.5,1.4,-1.1,0.6,"DPOY-2,DEF1"
66,Jermaine O'Neal,28,IND,C,69,69,2459,18.8,0.5,0.006,0.392,7.1,24.4,15.5,13,1.1,5.6,13.2,28.1,0.5,4.1,4.7,0.091,-0.4,1.2,0.8,1.7,"DPOY-10,AS"
67,Smush Parker,25,LAL,PG,82,80,2457,11.6,0.526,0.383,0.223,2.2,7.6,4.9,14.6,2.5,0.3,15.1,18.6,0.7,1.6,2.3,0.045,-1.7,-0.3,-2,0,
68,Josh Howard,26,DAL,SF,70,69,2455,20,0.548,0.222,0.273,6.5,16.6,11.7,9.2,1.8,1.7,9.3,25.2,5,3.8,8.8,0.173,2.7,0.4,3.1,3.2,"DPOY-18,AS"
69,Anthony Parker,31,TOR,SG,73,73,2437,14.5,0.597,0.38,0.23,2.9,10.9,6.8,9.9,1.6,0.3,8.6,15.7,4.4,2.1,6.5,0.127,0.9,0.4,1.4,2.1,DPOY-24
70,Zach Randolph,25,POR,PF,68,67,2425,22.8,0.537,0.037,0.374,10,25.6,17.6,12.8,1.2,0.5,12.6,33.1,3.8,1.9,5.7,0.112,3.4,-1.8,1.6,2.2,
71,DeShawn Stevenson,25,WAS,SG,82,82,2419,12.9,0.542,0.243,0.287,2.5,7.9,5.1,14.3,1.4,0.6,12.3,17.6,2.7,0.3,3.1,0.061,0.1,-1.4,-1.3,0.4,
72,Rasheed Wallace,32,DET,C,75,72,2419,15.7,0.513,0.351,0.163,4.4,22.2,13.3,8.9,1.7,3.8,9.4,19.6,1.8,4.4,6.2,0.123,0.4,1.6,2,2.5,
73,Andris Biedriņš,20,GSW,C,82,63,2382,16.2,0.598,0,0.287,11.3,24,17.5,5.4,1.4,4.3,15.4,13.8,3.5,3.3,6.7,0.136,-1,0.6,-0.3,1,
74,Nick Collison,26,SEA,C,82,56,2378,14.2,0.546,0.003,0.313,11.4,22.2,16.8,5.4,1.1,2.1,14.5,16.2,2.8,1.8,4.6,0.093,-1.4,-1,-2.4,-0.3,
75,Marcus Camby,32,DEN,C,70,70,2369,19.1,0.519,0.003,0.335,7.9,30.5,19.4,14.1,1.8,7,13.9,15.9,2.5,5.1,7.6,0.155,0.8,3.9,4.7,4,"DPOY-1,DEF1"
76,Joe Johnson,25,ATL,SG,57,57,2359,19.5,0.558,0.274,0.276,2.7,9.6,6.1,21.8,1.4,0.4,12.1,28.3,4.1,1,5.1,0.105,4.2,-1.7,2.5,2.7,AS
77,Chris Paul,21,NOK,PG,64,64,2353,22,0.537,0.164,0.41,2.6,11.3,6.9,41.3,2.7,0.1,13.5,23.1,6.2,2.6,8.8,0.179,3.6,1.4,5,4.2,
78,Rashard Lewis,27,SEA,SF,60,60,2348,20.7,0.587,0.385,0.313,4.6,15.7,10.1,10.8,1.5,1.3,9.4,24.4,6.3,1.3,7.6,0.155,4.8,-0.7,4.1,3.6,
79,Jameer Nelson,24,ORL,PG,77,77,2331,13.9,0.514,0.222,0.253,2.7,9.6,6.2,25,1.7,0.2,15.9,23,1.6,2.4,4,0.082,-0.1,-0.6,-0.7,0.8,
80,Emeka Okafor,24,CHA,C,67,65,2329,20.1,0.554,0,0.399,12.7,26.2,19.2,6,1.3,5.7,11.3,19.1,3.5,3.6,7.1,0.147,1.2,0.9,2.1,2.4,DPOY-11
81,Adam Morrison,22,CHA,PF,78,23,2326,7.9,0.45,0.273,0.179,2.7,9.2,5.9,11.9,0.6,0.2,11.3,22.4,-2.2,0.8,-1.5,-0.03,-2.7,-2.4,-5.1,-1.8,ROY-4
82,Al Jefferson,22,BOS,C,69,60,2319,19.8,0.547,0.001,0.334,12,27.4,19.5,7.2,1.1,3.5,11.8,22.4,3.3,3.3,6.6,0.137,1,-0.3,0.7,1.6,
83,Corey Maggette,27,LAC,SF,75,31,2291,18.6,0.583,0.08,0.783,4.7,18.2,11.5,15.9,1.5,0.5,15.6,26,4.5,2.5,7,0.146,1,-0.5,0.5,1.5,6MOY-7
84,Kyle Korver,25,PHI,SF,74,1,2288,14.2,0.569,0.363,0.247,1.6,12,6.8,8,1.3,0.7,11.1,21.3,2.9,1.7,4.6,0.097,0.7,-0.7,-0.1,1.1,6MOY-5
85,Derek Fisher,32,UTA,SG,82,61,2287,11.4,0.51,0.231,0.455,1.6,6.3,4,18.1,1.9,0.2,12.9,18.2,2.4,1.5,3.9,0.083,-1.7,0,-1.6,0.2,
86,Ryan Gomes,24,BOS,PF,73,60,2275,13.7,0.534,0.058,0.322,6.4,15.2,10.7,9.2,1.1,0.4,11.3,18.5,2.5,1.7,4.2,0.089,-0.4,-1,-1.4,0.3,
87,Boris Diaw,24,PHO,PF,73,59,2268,13,0.57,0.079,0.211,4.9,11,8.1,21.7,0.6,1.2,19.9,15.4,3,1.5,4.6,0.097,0.3,0.2,0.4,1.4,
88,Hedo Türkoğlu,27,ORL,SF,73,73,2268,14.2,0.528,0.341,0.266,3.2,12.5,8,17.9,1.6,0.6,13.5,21.7,2.3,2.6,4.9,0.105,0.4,0,0.4,1.3,
89,Andrew Bogut,22,MIL,C,66,66,2258,15.5,0.566,0.008,0.308,8.7,21.9,15.2,13.9,1.1,1.2,17.4,17.3,2.6,1.4,4,0.085,0.2,-0.2,0,1.2,
90,T.J. Ford,23,TOR,PG,75,71,2243,18.2,0.508,0.076,0.325,2.7,9.7,6.2,44.8,2.3,0.3,18.3,26.1,2,2.3,4.3,0.091,1.4,-0.5,0.9,1.6,
91,Jamaal Tinsley,28,IND,PG,72,72,2243,15.2,0.465,0.217,0.269,3,9.5,6.2,38.5,2.7,0.8,16.7,23.8,0.2,2.6,2.8,0.06,0.7,0.1,0.8,1.6,
92,Drew Gooden,25,CLE,PF,80,80,2238,16.5,0.508,0.008,0.254,13.3,22.3,17.7,6.7,1.7,1,11.7,20,2.4,4.1,6.5,0.139,-0.2,0,-0.2,1,
93,Steve Blake,26,2TM,PG,82,42,2225,9.9,0.491,0.409,0.126,1.1,7.5,4.3,26.1,1.4,0.3,19.4,13,1,1.1,2.1,0.045,-1.3,-0.7,-2,0,
94,Rasual Butler,27,NOK,SF,81,38,2223,10.8,0.495,0.461,0.11,2.1,11.4,6.7,4.7,1,1.9,7.5,18.3,0.8,1.8,2.6,0.056,-0.5,-0.4,-0.9,0.6,
95,Trenton Hassell,27,MIN,SG,76,68,2223,9.7,0.529,0.056,0.208,4.6,8.4,6.5,14,0.5,0.9,14.2,11.8,1.8,0.8,2.6,0.056,-1.4,-0.5,-1.9,0,
96,Baron Davis,27,GSW,PG,63,62,2221,21,0.53,0.272,0.358,2.5,11.3,6.8,36.9,2.9,1,13.9,26.5,4.1,2.3,6.4,0.139,3.1,0.5,3.6,3.2,MVP-15
97,Delonte West,23,BOS,SG,69,47,2219,14,0.526,0.248,0.275,1.7,9.7,5.6,23.5,1.7,1.2,14.8,19.3,1.9,1.8,3.7,0.081,0.4,0,0.4,1.3,
98,Ray Allen,31,SEA,SG,55,55,2219,21.6,0.564,0.384,0.268,3.1,10.4,6.7,19,1.9,0.4,10.7,29.5,5.4,0.9,6.3,0.136,5,-1.3,3.7,3.2,AS
99,Luther Head,24,HOU,SG,80,10,2211,13.7,0.584,0.573,0.15,1.6,11.4,6.6,14.8,1.8,0.2,15.5,18.6,2.2,3.4,5.7,0.123,0.5,1.1,1.6,2,6MOY-8
100,Lamar Odom,27,LAL,PF,56,56,2202,16.1,0.552,0.267,0.416,5.5,23.5,14.5,19.5,1.2,1.1,16.8,19.8,2.6,2.1,4.7,0.102,1,0.2,1.1,1.7,
101,Jamal Crawford,26,NYK,SG,59,36,2198,14.5,0.517,0.363,0.307,2.4,7.8,5.1,20.9,1.4,0.3,13.9,24.1,2.3,0.9,3.1,0.069,1.2,-1.7,-0.5,0.8,
102,Marvin Williams,20,ATL,PF,64,63,2179,12.2,0.51,0.064,0.375,4.6,14.2,9.3,9.7,1.3,1.1,13.4,20,0.9,1.4,2.3,0.051,-1.6,-1.5,-3.1,-0.6,
103,Chris Kaman,24,LAC,C,75,66,2176,12.9,0.502,0.002,0.344,8.9,23.3,16.2,6.1,1,4.1,16.4,19,-0.3,3.2,2.9,0.063,-3,0,-3,-0.5,
104,Hakim Warrick,24,MEM,PF,82,43,2152,15.9,0.592,0.011,0.545,7.2,16.1,11.7,6,1,1.1,15.4,21.9,3.2,0.5,3.7,0.082,-0.3,-1.7,-2,0,
105,Earl Watson,27,SEA,PG,77,25,2152,13.5,0.483,0.408,0.214,1.9,8.5,5.2,31.4,2.4,0.8,18.2,19.4,0.9,1.1,2,0.044,0.2,-0.9,-0.7,0.7,
106,Ime Udoka,29,POR,SF,75,75,2144,12.1,0.569,0.426,0.173,5.4,10.9,8.1,8.6,1.8,0.6,11.7,13.7,2.9,1,3.9,0.088,0.2,0.1,0.2,1.2,
107,John Salmons,27,SAC,SG,79,19,2135,12.7,0.553,0.217,0.395,2.5,12.2,7.3,18.8,1.7,1,16.4,15.3,2,1.6,3.6,0.081,-0.9,0.4,-0.5,0.8,
108,Pau Gasol,26,MEM,C,59,59,2133,24.1,0.593,0.013,0.466,8.3,24.2,16.3,17.7,0.7,4.5,13.5,25.3,5.4,1.5,6.9,0.155,3.7,-0.1,3.6,3,
109,Zydrunas Ilgauskas,31,CLE,C,78,78,2130,18,0.527,0.001,0.242,12.9,20,16.4,10.2,1.2,3.6,13.8,21.7,2.6,4,6.6,0.148,-0.5,0.9,0.4,1.3,
110,Juwan Howard,33,HOU,PF,80,38,2123,12.8,0.517,0,0.283,7.5,17.9,12.7,10.5,0.7,0.3,13,18.9,1.7,3.2,4.9,0.11,-2.2,0.3,-2,0,
111,Rudy Gay,20,MEM,SF,78,43,2103,12.4,0.497,0.188,0.275,5.3,14.5,9.9,8,1.7,2.7,14.1,21.3,-0.5,1,0.5,0.011,-1.5,-0.7,-2.2,-0.1,ROY-3
112,Luke Ridnour,25,SEA,PG,71,58,2091,13.7,0.509,0.2,0.229,1.6,7.9,4.7,28.2,2.1,0.7,16.9,20,1.4,0.8,2.3,0.052,-0.6,-0.9,-1.5,0.2,
113,Mikki Moore,31,NJN,C,79,55,2082,14.8,0.637,0.002,0.464,8.3,14.5,11.4,6.1,1.2,2.3,15.6,16.2,3.5,2.3,5.7,0.131,-1.3,0.1,-1.2,0.4,
114,Devin Harris,23,DAL,PG,80,61,2081,16,0.574,0.084,0.44,2.7,8.5,5.7,22.9,2.5,0.8,17.1,19.1,3.7,2.9,6.5,0.151,-0.3,1.6,1.2,1.7,DPOY-24
115,Mike James,31,MIN,PG,82,65,2069,13.3,0.528,0.306,0.262,1.5,7.8,4.7,23.7,1.4,0.3,14.1,20.5,1.8,1.1,2.8,0.065,-0.6,-1,-1.6,0.2,
116,Chucky Atkins,32,MEM,PG,75,23,2064,17.4,0.58,0.428,0.435,1,7,4,27.9,1.2,0.1,13,21.4,5.1,-0.2,4.9,0.114,2.9,-2.5,0.4,1.2,6MOY-8
117,Manu Ginóbili,29,SAS,SG,75,36,2060,24.1,0.609,0.378,0.436,3.6,15.1,9.6,22.6,2.8,1,13.4,27.1,6.3,4.3,10.6,0.246,5.3,2.5,7.8,5.1,6MOY-2
118,Tim Thomas,29,LAC,PF,76,24,2054,13.6,0.532,0.492,0.199,3.7,18.2,11,14.2,1.4,1.1,11.9,20.1,1.6,2.3,3.9,0.092,0.7,0,0.7,1.4,
119,Andrei Kirilenko,25,UTA,SF,70,70,2049,14.3,0.558,0.179,0.572,5.2,14.3,9.8,14.5,1.9,5.8,20.5,14.4,1.6,2.9,4.4,0.104,0.7,3.1,3.8,3,DPOY-13
120,Damien Wilkins,27,SEA,SF,82,31,2037,13.1,0.535,0.203,0.282,5.1,8.4,6.7,12,2.4,0.6,14.6,17.7,1.8,1,2.8,0.066,-0.7,-0.2,-0.9,0.6,
121,Michael Redd,27,MIL,SF,53,53,2036,22.3,0.586,0.299,0.406,2.4,9,5.7,11,1.6,0.3,9.2,29.5,5.8,0.3,6.1,0.145,5,-2,3,2.5,
122,Earl Boykins,30,2TM,PG,66,23,2031,16.2,0.548,0.311,0.319,2.8,5.1,4,22.7,1.4,0.1,12,21.6,4.1,0.4,4.5,0.105,2.1,-1.7,0.4,1.3,
123,Zaza Pachulia,22,ATL,C,72,47,2026,16.8,0.562,0.002,0.607,11.7,18.1,14.9,9.2,2,1.4,17.2,21.3,2.7,2.1,4.8,0.114,-0.4,-0.4,-0.8,0.6,
124,Josh Childress,23,ATL,SG,55,13,2024,16.2,0.586,0.149,0.405,7.2,13.1,10.1,10.8,1.5,1.4,11.6,15.7,4.1,1.4,5.5,0.13,1.9,-0.2,1.7,1.9,6MOY-11
125,Shareef Abdur-Rahim,30,SAC,C,80,45,2015,13.1,0.524,0.031,0.358,7,16.4,11.6,9.2,1.3,1.5,13.3,19.5,1.1,1.7,2.8,0.067,-2,-0.5,-2.5,-0.2,
