Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
27,Eddie Jones,33,MIA,SF,80,80,2839,13.6,0.556,0.466,0.263,1.6,14.5,8.3,11.5,1.6,1,9.8,16.6,4.2,3.8,8,0.135,0.1,1.1,1.2,2.3,
28,Quentin Richardson,24,PHO,SG,79,78,2839,13.6,0.522,0.604,0.176,3.6,13.9,9,7.9,1.7,0.6,8.3,18.9,3.3,2.5,5.8,0.098,0.7,-0.2,0.5,1.8,
29,Vince Carter,28,2TM,SF,77,76,2828,22.9,0.541,0.203,0.299,4.4,12.6,8.4,25.7,2.1,1.3,8.8,31.6,5.9,3.5,9.4,0.159,5.2,0.8,6,5.7,"MVP-13,AS"
30,P.J. Brown,35,NOH,PF,82,78,2817,15.5,0.512,0,0.321,10.7,20.6,15.5,11.2,1.4,1.4,10.5,15.9,4,2.9,6.9,0.118,0.1,0.1,0.2,1.5,MVP-14
31,Kirk Hinrich,24,CHI,PG,77,77,2800,15.3,0.495,0.364,0.193,1.3,10.8,6.1,31.5,2.3,0.6,12.6,22.3,2.5,4.7,7.2,0.124,0.9,1.6,2.5,3.2,DPOY-12
32,Bobby Simmons,24,LAC,SF,75,74,2799,16.1,0.54,0.113,0.268,5.7,13.2,9.6,13.1,2,0.4,10.6,21,4.2,2.6,6.8,0.117,0.8,0,0.7,1.9,MIP-1
33,David Wesley,34,2TM,SG,80,79,2774,11.8,0.513,0.375,0.225,1.6,8,4.8,16.5,1.9,0.3,10.9,17.5,2.3,2.8,5.2,0.089,-1.1,0.6,-0.5,1.1,DPOY-16
34,Damon Stoudamire,31,POR,PG,81,70,2762,16.6,0.51,0.421,0.171,2.4,10.2,6.5,29.2,1.7,0.1,11.6,23.6,4.2,1.4,5.7,0.099,2.3,-1.3,1,2.1,
35,Caron Butler,24,LAL,SF,77,77,2746,15.8,0.528,0.126,0.322,6,12.4,9.2,9.3,2.1,0.6,9.9,20.7,4.1,1.2,5.3,0.093,0,-0.7,-0.7,0.9,
36,Tony Parker,22,SAS,PG,80,80,2735,18,0.528,0.14,0.289,2,10.7,6.4,33.2,1.9,0.1,14.6,25.1,3.6,4.5,8.1,0.141,1.4,0.6,2,2.8,
37,Jason Richardson,24,GSW,SG,72,72,2724,19,0.518,0.27,0.226,4.8,12.5,8.5,19.2,2,0.8,10.1,27.1,3.3,2.4,5.7,0.1,2.8,-0.4,2.5,3,
38,Rafer Alston,28,TOR,PG,80,78,2717,16.5,0.522,0.399,0.265,1.7,10.1,5.8,31.7,2.2,0.2,13.5,21.2,3.8,1.7,5.5,0.098,1.4,-0.5,0.9,2,
39,Jalen Rose,32,TOR,SF,81,65,2710,16.6,0.562,0.236,0.336,1.8,9.9,5.8,14,1.2,0.3,11.9,25.5,3.8,1,4.8,0.085,1.2,-1.7,-0.5,1,
40,Rashard Lewis,25,SEA,SF,71,71,2697,19.4,0.571,0.375,0.246,5,12.6,8.8,6.5,1.5,1.8,8.8,24,6.9,1.5,8.4,0.15,4.5,-0.8,3.7,3.9,AS
41,Ricky Davis,25,BOS,SG,82,11,2696,15,0.547,0.173,0.337,2.9,7.8,5.4,15.5,1.7,0.8,14.6,23.4,2.5,1.7,4.2,0.074,0.4,-1.1,-0.8,0.8,6MOY-2
42,Kobe Bryant,26,LAL,SG,66,66,2689,23.3,0.563,0.292,0.502,4,12.4,8.2,28.5,1.7,1.4,14.3,31.7,7.1,1,8.1,0.145,5.7,-0.8,5,4.7,"AS,NBA3"
43,Jamal Crawford,24,NYK,SG,70,67,2688,15.2,0.521,0.467,0.197,1.4,7.5,4.4,19.2,1.8,0.5,11,22.8,3.1,1.1,4.2,0.075,2.1,-1,1,2.1,
44,Rasheed Wallace,30,DET,PF,79,79,2687,16.4,0.499,0.222,0.184,7.7,20.3,14,9.8,1.3,3.2,10,22.3,2,5.1,7.1,0.127,0.3,1.2,1.5,2.3,DPOY-16
45,Andre Iguodala,21,PHI,SG,82,82,2686,13.5,0.58,0.26,0.385,3.7,15.9,9.7,14.3,2.6,1.4,17.9,12.8,2.7,4,6.6,0.118,-0.7,2.1,1.4,2.3,"ROY-4,DPOY-14"
46,Udonis Haslem,24,MIA,PF,80,80,2675,15.5,0.588,0.006,0.351,10.9,20.4,15.8,6.3,1.2,1.1,13.2,14.9,5.2,4,9.2,0.165,0.2,0.3,0.4,1.6,
47,Ben Wallace,30,DET,C,74,74,2671,17.4,0.459,0.014,0.467,12.9,26.5,19.8,7.6,2.2,5,9.5,15.2,1.8,6.7,8.5,0.153,0.2,2.6,2.8,3.2,"DPOY-1,AS,NBA3,DEF1"
48,Dwight Howard,19,ORL,PF,82,82,2670,17.2,0.571,0.003,0.61,12.2,22.2,17.3,4.4,1.5,3.6,16.1,16.7,3.8,3.5,7.3,0.131,0.1,-0.1,0,1.4,"ROY-3,DPOY-21"
49,Kyle Korver,23,PHI,SF,82,57,2667,12.8,0.588,0.735,0.126,1.7,14.5,8,11,2,1,11.7,15.1,3.3,3.3,6.6,0.119,0.5,0.9,1.4,2.3,6MOY-11
50,Jeff McInnis,30,CLE,PG,76,69,2651,12.4,0.495,0.289,0.175,1.4,5.7,3.5,24.1,1.1,0,10.6,18.8,3,1.1,4.1,0.074,-0.1,-1.7,-1.8,0.2,
51,Bruce Bowen,33,SAS,SF,82,82,2627,9.5,0.521,0.423,0.187,2.2,10.5,6.3,7.5,1.1,1.1,8.1,12.5,2.1,4,6.1,0.111,-1.4,1.2,-0.1,1.2,"DPOY-2,DEF1"
52,Zydrunas Ilgauskas,29,CLE,C,78,78,2615,19.5,0.55,0.007,0.514,13.2,17.2,15.2,6.6,1.1,4.7,13.7,24.1,4.8,3.3,8.1,0.149,0.3,-0.5,-0.2,1.2,AS
53,Carmelo Anthony,20,DEN,SF,75,75,2608,16.7,0.526,0.128,0.466,6.3,12.5,9.4,13.1,1.3,0.9,13.1,29.2,2.3,2.6,4.9,0.09,0.4,-1.6,-1.2,0.5,
54,Antawn Jamison,28,WAS,PF,68,68,2605,16.9,0.506,0.175,0.249,6.7,16.1,11.2,10.7,1.1,0.5,8.2,24.1,3.8,1.7,5.4,0.1,1.5,-2,-0.5,1,AS
55,Emeka Okafor,22,CHA,PF,73,73,2600,16.3,0.479,0.001,0.342,11.5,24.1,17.5,4.3,1.2,3.6,9.8,21.8,0.9,3.1,4,0.074,-0.7,-1.3,-2,0,"ROY-1,DPOY-21"
56,Matt Harpring,28,UTA,SF,78,55,2584,15.5,0.549,0.05,0.368,9.2,14,11.5,9.9,1.5,0.5,11.8,20.1,4.2,1.2,5.5,0.102,0.9,-1.2,-0.3,1.1,
57,Damon Jones,28,MIA,PG,82,66,2576,15.5,0.625,0.718,0.118,0.7,9.5,5.2,21,0.9,0.1,11.4,15.6,6.5,2.3,8.7,0.162,3.3,-0.3,3,3.2,
58,Steve Nash,30,PHO,PG,75,75,2573,22,0.606,0.254,0.278,2.5,7.6,5.2,49.2,1.4,0.2,20.3,20.5,9.7,1.2,10.9,0.203,5.5,-0.8,4.7,4.4,"MVP-1,AS,NBA1"
59,Luke Ridnour,23,SEA,PG,82,82,2571,14.6,0.504,0.241,0.244,2.6,7.1,4.9,30.6,2,0.7,15.4,17.4,4.3,1,5.4,0.1,1.4,-0.7,0.7,1.8,
60,Mike Dunleavy,24,GSW,SF,79,79,2570,14.5,0.539,0.305,0.19,3.9,15,9.2,13.1,1.6,0.7,11.9,19.1,2.7,2.2,4.9,0.091,0.2,-0.1,0.1,1.4,
61,Wally Szczerbiak,27,MIN,SF,81,37,2558,17.1,0.595,0.184,0.331,3.8,9.5,6.8,12.7,0.8,0.5,11.1,21.5,5.9,1.3,7.3,0.136,1.8,-1.1,0.7,1.8,6MOY-6
62,Al Harrington,24,ATL,SF,66,66,2550,14.4,0.508,0.075,0.356,6.3,15.2,10.5,14.5,1.8,0.5,15.2,23.6,0.6,1,1.6,0.03,-0.7,-1.4,-2.2,-0.1,
63,Jason Collins,26,NJN,C,80,80,2542,8.6,0.471,0.013,0.463,7.1,16.1,11.5,6.7,1.5,2.3,14.4,11.7,0.2,3.7,3.9,0.073,-4,1.1,-2.9,-0.6,
64,Gary Payton,36,BOS,PG,77,77,2541,15.1,0.537,0.178,0.277,2.3,8.5,5.4,29.2,1.8,0.4,15.4,17,3.8,1.6,5.4,0.102,1.1,-0.7,0.4,1.5,
65,Peja Stojaković,27,SAC,SF,66,66,2534,17.3,0.584,0.426,0.271,2.7,9.8,6.3,8.7,1.6,0.3,8.2,21.7,6,1.2,7.3,0.137,2.4,-1.2,1.2,2.1,
66,Drew Gooden,23,CLE,PF,82,80,2523,19.7,0.548,0.03,0.329,9.5,26.1,17.6,9.1,1.6,2.2,11,21.7,4.7,3.8,8.5,0.163,1.6,0,1.6,2.3,
67,Shane Battier,26,MEM,SG,80,72,2516,14.8,0.555,0.289,0.372,7.6,12.1,9.8,8.3,2,2.4,9.5,14.8,4.4,3.4,7.8,0.149,1.1,1.3,2.4,2.8,DPOY-21
68,Morris Peterson,27,TOR,SG,82,61,2510,14.4,0.543,0.395,0.267,3.1,12.4,7.7,11.2,1.9,0.5,8.9,18.9,3.5,1.6,5.1,0.098,0.4,-0.3,0.2,1.4,
69,Shaquille O'Neal,32,MIA,C,73,73,2492,27,0.583,0,0.699,12.4,22.8,17.8,15.7,0.8,5,12.4,30.5,6.4,4.6,11,0.211,4.1,1.2,5.3,4.6,"MVP-2,DPOY-8,AS,NBA1"
70,Latrell Sprewell,34,MIN,SF,80,79,2450,12.1,0.489,0.22,0.196,3.2,8.4,5.9,12,1.2,0.6,10.8,22.2,0.5,1.4,1.9,0.038,-1,-1.4,-2.4,-0.3,
71,Yao Ming,24,HOU,C,80,80,2447,23.2,0.614,0,0.51,10.2,21.4,15.9,5,0.8,5.1,14.1,26.8,6,4.7,10.7,0.21,1.5,1,2.4,2.8,AS
72,Josh Howard,24,DAL,SF,76,76,2446,15.8,0.535,0.145,0.293,7.9,14.1,11.1,7.2,2.5,1.5,12,18.6,3,3.4,6.4,0.126,0.3,0.8,1.2,2,DPOY-18
73,Corey Maggette,25,LAC,SG,66,60,2436,19.9,0.574,0.17,0.666,3.6,15.5,9.7,16.6,1.5,0.2,13.3,27.9,6,2.2,8.1,0.16,3,-0.6,2.4,2.7,
74,Jason Kidd,31,NJN,PG,66,65,2435,19.5,0.506,0.419,0.225,4.6,19.8,12.1,40.6,2.7,0.3,15.1,21.3,3.1,4.2,7.2,0.143,3.3,1.4,4.6,4.1,DEF2
75,Jason Terry,27,DAL,PG,80,57,2401,18.4,0.606,0.33,0.233,1.8,6.8,4.4,28.8,2.4,0.5,15.2,18,6.2,2.4,8.5,0.171,3,0.3,3.3,3.2,
76,Cuttino Mobley,29,2TM,SG,66,64,2388,15,0.555,0.367,0.22,2.1,8.6,5.4,12.5,1.6,0.9,11.5,21.4,3.2,1.2,4.4,0.089,1.1,-1.2,-0.1,1.1,
77,Josh Childress,21,ATL,SG,80,44,2376,15.2,0.543,0.087,0.36,9.1,14.8,11.8,10.4,1.6,1.1,12.5,16,3.7,0.9,4.6,0.093,0.4,-1,-0.6,0.8,
78,Troy Murphy,24,GSW,PF,70,69,2375,16.8,0.495,0.156,0.337,11,24.2,17.3,6.9,1.1,1,9,22.2,2.6,2.7,5.3,0.107,0.4,-1.7,-1.2,0.5,
79,Chris Webber,31,2TM,PF,67,67,2370,18.6,0.472,0.034,0.178,6.1,22.8,14.4,24.2,2,1.6,11.6,29.3,0.2,3.2,3.4,0.07,0.3,0.4,0.7,1.6,
80,Michael Finley,31,DAL,SG,64,64,2358,14.3,0.519,0.314,0.15,2.2,10.1,6.2,11.7,1.1,0.6,5.8,19.5,3.6,1.9,5.5,0.112,1.1,-0.9,0.2,1.3,
81,Larry Hughes,26,WAS,SG,61,61,2358,21.6,0.523,0.192,0.417,3.4,15.2,9.1,21.9,3.8,0.6,10.6,26.6,4.6,3.1,7.7,0.157,2.4,1.9,4.3,3.7,"DPOY-6,DEF1"
82,Grant Hill,32,ORL,SF,67,67,2338,20,0.565,0.013,0.336,3.7,11.4,7.6,17.1,2.1,0.9,12.1,24.8,4.7,1.9,6.6,0.136,2.3,0.2,2.5,2.7,AS
83,Lamar Odom,25,LAL,PF,64,64,2320,17.3,0.539,0.151,0.385,6.6,25,15.9,17.9,1,2.1,15.1,20.8,3,1.8,4.7,0.098,1,0.4,1.4,2,
84,Mehmet Okur,25,UTA,C,82,25,2304,18.9,0.569,0.083,0.512,10.2,23.4,16.6,12.8,0.8,2.5,13.2,21.3,5.3,1.8,7,0.147,2.4,-0.5,2,2.3,6MOY-11
85,Lorenzen Wright,29,MEM,C,80,77,2287,13.9,0.501,0.004,0.29,9.3,22.8,16.1,6.7,1.4,2.4,11.5,17.9,1.3,3.8,5.2,0.108,-1.6,0.4,-1.2,0.5,
86,Mike Miller,24,MEM,SF,76,51,2278,16.7,0.614,0.422,0.196,1.9,13.8,7.9,17.8,1.3,0.8,13.2,19.8,4.5,2.6,7,0.148,2.4,0.4,2.9,2.8,
87,Primož Brezec,25,CHA,C,72,72,2276,16.1,0.55,0,0.291,10.8,16.2,13.3,6.6,0.8,1.8,11.1,18.7,3.5,1.4,4.9,0.104,0.5,-1.5,-1,0.6,
88,Kenyon Martin,27,DEN,PF,70,67,2272,17.5,0.521,0.013,0.34,7.4,18.4,13,13,2.3,2.6,12.5,23.4,1.7,3.6,5.3,0.111,0.1,1,1.1,1.8,
89,Fred Jones,25,IND,SG,77,14,2268,13.3,0.551,0.354,0.32,1.8,10.8,6.4,15.7,1.5,1,13.4,18,2.6,2.2,4.8,0.102,0,0.2,0.3,1.3,
90,Joe Smith,29,MIL,PF,74,73,2265,15,0.564,0.002,0.367,9.2,18.9,14,4.9,1,1.2,9.9,16.1,4,1.4,5.5,0.116,0,-0.9,-0.9,0.6,
91,Mo Williams,22,MIL,PG,80,80,2254,14.1,0.504,0.134,0.217,2.6,10.2,6.4,35.4,1.7,0.4,19.5,20.3,1.2,1,2.2,0.046,-0.4,-1.2,-1.5,0.2,
92,Derek Fisher,30,GSW,PG,74,32,2222,13.4,0.519,0.385,0.269,1.8,9.2,5.3,21.6,1.8,0.1,13.3,19.4,2.3,1.4,3.7,0.08,-0.7,-0.4,-1.1,0.5,
93,Tim Duncan,28,SAS,PF,66,66,2203,27,0.54,0.009,0.437,10.7,28.2,19.4,16.1,1.1,5.7,9.3,28.9,5.5,5.7,11.2,0.245,4.8,2.8,7.6,5.4,"MVP-4,DPOY-4,AS,NBA1,DEF1"
94,Raef LaFrentz,28,BOS,PF,80,80,2196,17.3,0.587,0.327,0.215,8.4,20.8,14.7,7.3,1,3.4,8.5,16.9,4.9,2.6,7.5,0.165,1.8,0.1,1.8,2.1,
95,Manu Ginóbili,27,SAS,SG,74,74,2193,22.3,0.609,0.331,0.567,4,13.6,8.8,23,2.9,0.9,15,24.3,6.4,4.6,11,0.24,4.1,2.8,6.9,4.9,"DPOY-18,AS"
96,Tyson Chandler,22,CHI,C,80,10,2189,16.4,0.565,0.005,0.802,13.4,26.1,19.8,4.8,1.6,4.8,17.2,14,2.8,5.5,8.3,0.183,-0.8,2.7,1.9,2.1,"DPOY-18,6MOY-11"
97,Chris Duhon,22,CHI,PG,82,73,2177,9.8,0.471,0.543,0.137,1.2,9.7,5.5,28.6,2,0.1,18.7,13.1,0.8,3.3,4.1,0.09,-2.2,1.6,-0.7,0.7,
98,Kenny Thomas,27,2TM,PF,73,58,2167,15.2,0.515,0.006,0.291,9.5,18.3,13.8,11.7,1.6,0.6,12.9,20.7,1.9,2.4,4.3,0.096,-0.9,-0.6,-1.5,0.3,
99,Earl Boykins,28,DEN,PG,82,5,2162,17.1,0.53,0.201,0.368,2,5.6,3.8,28.1,1.9,0.4,11.2,22.2,4.2,1.7,6,0.133,1.9,-0.7,1.2,1.7,6MOY-3
100,Gerald Wallace,22,CHA,SF,70,68,2147,14.1,0.51,0.097,0.454,6,15.1,10.3,10.4,2.8,3.2,17.2,19.1,-0.2,2.7,2.4,0.055,-1.2,1.4,0.2,1.2,
101,Mark Blount,29,BOS,C,82,57,2130,12.5,0.559,0.002,0.265,8,13.6,10.9,9.9,0.8,2.3,18.6,17.9,1.2,1.6,2.8,0.063,-1.4,-0.6,-2.1,0,
102,Reggie Miller,39,IND,SG,66,66,2105,16.6,0.582,0.414,0.373,1,7.7,4.4,13.3,1.3,0.2,8.4,20.8,5.1,1.5,6.6,0.151,2.2,-0.3,1.8,2,
103,Dan Dickau,26,2TM,PG,71,46,2090,14.9,0.518,0.324,0.302,1.9,8.6,5.1,31,2,0.2,14.5,22.3,2.2,1.3,3.5,0.079,0.6,-0.6,0,1.1,
104,Brad Miller,28,SAC,C,56,56,2089,20.7,0.596,0.031,0.471,7.4,20.4,13.9,16.1,1.7,2.3,10,17.4,6.3,2.3,8.6,0.198,2.7,1.4,4,3.1,
105,Trenton Hassell,25,MIN,SG,82,51,2068,9.3,0.515,0.023,0.24,4.6,7.4,6,9.4,0.8,1,10.9,13.2,1.7,1,2.7,0.063,-2.4,-0.4,-2.8,-0.4,DPOY-14
106,Josh Smith,19,ATL,SF,74,59,2050,15.4,0.506,0.038,0.394,7.9,18.6,13,10.2,1.5,5.4,16,18.4,0.6,1.8,2.4,0.055,-0.9,0.4,-0.5,0.8,
107,Antonio Daniels,29,SEA,PG,75,2,2026,18,0.557,0.265,0.488,1.2,9,5.1,25.6,1.4,0.1,9.3,19,6.3,0.5,6.8,0.16,3,-0.8,2.2,2.2,6MOY-8
108,Lee Nailon,29,NOH,SF,68,51,2017,14.5,0.511,0.002,0.19,7.2,10.4,8.7,11.3,1,0.6,10.5,24.2,1.3,0.9,2.2,0.053,0.1,-1.4,-1.3,0.4,
109,Marcus Camby,30,DEN,C,66,66,2015,18,0.505,0.007,0.288,7.5,30.1,18.9,12,1.6,7.4,13.2,17.2,1.2,4.5,5.8,0.138,-0.2,3.3,3.1,2.6,"MVP-14,DPOY-3,DEF2"
110,Jared Jeffries,23,WAS,SF,77,71,2007,11.2,0.513,0.118,0.399,8.2,12.9,10.5,11.6,1.7,1.3,18.3,13.6,1.1,1.5,2.6,0.063,-1.5,-0.1,-1.6,0.2,
111,Tyronn Lue,27,2TM,PG,70,49,2007,14.1,0.542,0.237,0.252,0.8,8.1,4.3,27.4,0.9,0,12.6,18.7,3.4,0.3,3.7,0.088,0.1,-2.1,-2,0,
112,Ben Gordon,21,CHI,SG,82,3,2002,14.9,0.526,0.313,0.256,3.1,8.9,6,16.3,1.4,0.4,13.7,30.4,0.8,2.7,3.5,0.084,1,-0.3,0.7,1.4,"ROY-2,6MOY-1"
113,Jim Jackson,34,2TM,SF,64,27,1987,10.9,0.553,0.507,0.1,1.9,12.7,7.5,14.1,0.9,0.2,15.9,16.5,1.4,1.8,3.2,0.077,-0.4,-0.1,-0.5,0.8,6MOY-10
114,Marc Jackson,30,PHI,C,81,23,1976,15.9,0.548,0.003,0.477,10.4,12.8,11.6,7.2,0.8,0.7,12.9,22.7,2.9,1.7,4.6,0.111,-0.1,-1.7,-1.8,0.1,
115,Nenad Krstić,21,NJN,PF,75,57,1965,13.4,0.547,0.004,0.447,9.7,14.9,12.3,7.1,0.9,2.6,14.1,19,1.9,2.5,4.4,0.108,-2.7,-0.5,-3.2,-0.6,
116,Ruben Patterson,29,POR,SF,70,36,1957,15.8,0.558,0.042,0.469,7.7,8.3,8.1,12.4,2.9,0.8,16.5,20.4,1.8,1.6,3.4,0.083,-0.6,0.3,-0.3,0.9,
117,Jason Williams,29,MEM,PG,71,68,1952,15.4,0.522,0.512,0.157,1.2,6.3,3.7,35.6,2.1,0.2,15.9,19.8,2.5,1.9,4.3,0.106,2.1,-0.7,1.4,1.7,
118,Rick Brunson,32,LAC,PG,80,39,1945,11.6,0.46,0.294,0.167,1.5,9.8,5.8,32.7,2.3,0.3,20.8,14.3,0.3,1.6,1.9,0.048,-0.8,0,-0.8,0.6,
119,Brevin Knight,29,CHA,PG,66,61,1944,18,0.495,0.034,0.334,1.2,9.3,5,49.3,3.5,0.2,17.9,18.7,2.6,1.9,4.5,0.11,0.7,1.1,1.8,1.8,
120,Tim Thomas,27,NYK,SF,71,68,1940,12.3,0.536,0.29,0.241,2.7,11.7,7.2,9.7,1.1,0.7,12.5,21.3,1.4,0.8,2.2,0.054,-0.7,-1.3,-2,0,
121,Nazr Mohammed,27,2TM,C,77,59,1933,16.4,0.521,0.002,0.377,14.9,20.7,17.8,2.9,1.6,3.3,13.3,19.2,2,2.6,4.6,0.115,-1,-0.7,-1.8,0.1,
122,Bob Sura,31,HOU,PG,61,59,1922,14.4,0.533,0.308,0.373,4.9,15.3,10.2,27.3,1.8,0.3,20,18,1.8,2.9,4.8,0.119,0.1,1.4,1.5,1.7,
123,Tony Battie,28,ORL,C,81,32,1894,8.6,0.498,0.017,0.266,6.5,20,13.4,3.2,0.8,3,17,11,0.1,1.9,2,0.051,-3.7,0.4,-3.3,-0.6,
124,Andrés Nocioni,25,CHI,SF,81,38,1892,10.1,0.484,0.161,0.369,4.1,18.6,11.4,10.9,1,1.3,16.2,19.7,-0.9,3.3,2.5,0.062,-3.2,1.1,-2,0,DPOY-21
125,Jason Hart,26,CHA,PG,74,27,1887,16.9,0.534,0.166,0.349,1,11.8,6.1,32,2.7,0.6,13.4,17.9,3.1,1.7,4.8,0.121,0.2,1,1.2,1.5,
