Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
163,Brian Cardinal,26,GSW,PF,76,11,1634,19.4,0.626,0.266,0.582,6.9,15,10.9,10.7,2.2,0.9,12.6,18.9,5.5,1.7,7.2,0.212,2.2,1,3.2,2.2,
164,Raül López,23,UTA,PG,82,11,1617,12,0.503,0.164,0.226,1.8,10.2,5.9,34.8,2.1,0.1,23.4,21.4,0.1,1.2,1.4,0.041,-1.7,-1,-2.8,-0.3,
165,Nazr Mohammed,26,2TM,C,80,24,1611,16.1,0.542,0,0.358,12.8,20.7,16.8,4,1.8,2.4,14.9,18.3,1.8,1.9,3.7,0.11,-0.5,-0.9,-1.4,0.3,
166,Bo Outlaw,32,MEM,PF,82,1,1606,13.1,0.522,0.013,0.372,8.7,15.4,12,8.7,2.4,3.2,16,12.1,1.4,2.2,3.6,0.107,-1,1.9,0.9,1.2,
167,Jake Voskuhl,26,PHO,C,66,43,1606,11.2,0.577,0,0.603,8.7,15.7,12.2,5.4,1.4,1.2,16.9,12.8,2.3,1,3.3,0.097,-2.7,-0.3,-2.9,-0.4,
168,John Salmons,24,PHI,SG,77,24,1603,10.6,0.485,0.353,0.221,2.8,11.5,7.2,14.5,2.1,0.8,14.4,15.6,0.4,1.7,2.1,0.064,-1.7,0.9,-0.8,0.5,
169,Anthony Johnson,29,IND,PG,73,7,1598,11.6,0.497,0.297,0.229,2,7.6,4.8,21.4,2.2,0.4,14.2,15.6,1.4,2.2,3.6,0.109,-1.6,1.2,-0.4,0.6,
170,Speedy Claxton,25,GSW,PG,60,29,1595,17.3,0.509,0.042,0.427,2.7,8.4,5.5,28.7,3.3,0.4,14.1,20.9,2.6,1.6,4.2,0.127,-0.2,1.3,1.1,1.2,
171,Josh Howard,23,DAL,SF,67,29,1589,15.7,0.485,0.124,0.259,9.9,15.4,12.6,8.8,2.2,2.5,10.2,18.2,2.3,1.2,3.5,0.104,0.2,-0.2,-0.1,0.8,
172,Mehmet Okur,24,DET,PF,71,33,1580,18.3,0.538,0.089,0.386,11.9,18.8,15.4,8.2,1.2,3,13.7,21.7,2.6,3.3,5.9,0.179,1,0.6,1.5,1.4,
173,Brian Skinner,27,MIL,C,56,54,1577,14.4,0.513,0,0.269,8.6,21,14.8,5.3,1,2.8,12,18.7,1.2,1.6,2.7,0.083,-1.1,-0.7,-1.8,0.1,
174,Corliss Williamson,30,DET,PF,79,0,1574,14.4,0.546,0,0.327,6.6,12.2,9.4,7.2,1,1,14.1,23.8,1.6,2.5,4.1,0.124,-1.4,-0.1,-1.5,0.2,6MOY-10
175,Chucky Atkins,29,2TM,PG,64,24,1544,12.1,0.511,0.498,0.2,0.7,6.2,3.5,24.7,1.5,0.1,14.9,18.5,1.5,1.3,2.7,0.085,-0.3,-0.9,-1.1,0.3,
176,Stromile Swift,24,MEM,PF,77,10,1528,19.2,0.53,0.007,0.459,10.3,17.7,14,4.4,1.9,5.6,11.4,22.8,2.4,2.4,4.8,0.15,-0.2,0.7,0.5,1,
177,Toni Kukoč,35,MIL,PF,73,0,1522,16.1,0.519,0.332,0.393,4.5,15.7,10.1,21.5,2,1,15.6,21,1.7,1.3,3.1,0.096,1.5,0.5,2,1.6,
178,Antonio Daniels,28,SEA,PG,71,32,1512,19.7,0.596,0.291,0.462,1.8,9.2,5.5,31.9,1.6,0.3,11.3,16.5,5.8,0,5.8,0.184,3.9,-1,2.9,1.9,
179,Fred Jones,24,IND,SG,81,2,1508,11.8,0.527,0.286,0.479,1.9,8,4.9,18.7,2.4,0.9,16.2,14.1,1.7,2.3,4,0.126,-1.7,1.9,0.2,0.8,
180,Lucious Harris,33,NJN,PG,69,15,1504,11.1,0.481,0.218,0.168,3.1,7.9,5.5,15.2,1.5,0.1,9.6,17.2,0.9,1.7,2.5,0.081,-1.7,-0.5,-2.2,-0.1,
181,Leandro Barbosa,21,PHO,PG,70,46,1500,12.7,0.553,0.447,0.13,1.7,7.6,4.7,18,3.2,0.3,19.5,18.6,0.9,1,1.9,0.061,-1.3,0.5,-0.8,0.5,
182,Dikembe Mutombo,37,NYK,C,65,56,1494,14.3,0.523,0,0.403,11.4,22.2,16.9,2.7,0.6,6.2,13.5,12.5,1.6,2.1,3.8,0.122,-0.9,1,0.1,0.8,
183,Brendan Haywood,24,WAS,C,77,59,1484,17.2,0.547,0.003,0.603,13.7,15.6,14.6,5.2,1.1,4.9,14,17,2.4,1.4,3.8,0.123,-0.2,-0.5,-0.7,0.5,
184,Juan Dixon,25,WAS,SG,71,16,1478,13.5,0.476,0.311,0.218,2.2,9.2,5.6,17.5,2.9,0.2,13,24,0.3,1.1,1.4,0.044,-1,-0.4,-1.4,0.2,
185,Tony Battie,27,2TM,C,73,7,1478,11.9,0.482,0.023,0.232,9,18.1,13.6,6.4,0.9,3.3,13,14.8,0.8,1.4,2.3,0.074,-2.2,-0.1,-2.4,-0.1,
186,T.J. Ford,20,MIL,PG,55,55,1472,12.1,0.443,0.053,0.246,2.9,10.8,6.8,37.4,2.1,0.1,24,17.9,-0.2,0.9,0.7,0.022,-1.7,-0.6,-2.4,-0.1,
187,Howard Eisley,31,2TM,PG,67,23,1457,12.4,0.469,0.361,0.197,1.6,8.5,5.1,30.1,2,0.3,16.7,18.5,0.9,0.8,1.7,0.055,-0.9,-0.7,-1.5,0.2,
188,Stanislav Medvedenko,24,LAL,PF,68,38,1442,13.6,0.479,0.006,0.216,11.5,15.5,13.5,6.6,1.4,0.9,9.1,20.1,1.5,1.6,3,0.101,-1.8,-1.4,-3.2,-0.4,
189,Vitaly Potapenko,28,SEA,C,65,39,1419,11.2,0.511,0,0.225,8.4,15.5,12,6.2,0.8,1.5,14.6,17.2,0.8,0.3,1.1,0.037,-2.4,-1.9,-4.3,-0.8,
190,Stacey Augmon,35,NOH,SF,69,24,1416,10,0.486,0.02,0.401,4.1,10.1,7,10,2.1,0.8,15.7,15.6,0.4,1.3,1.6,0.056,-3.1,0.3,-2.8,-0.3,
191,Kendall Gill,35,CHI,SG,56,35,1411,11.1,0.443,0.069,0.248,4.6,10.3,7.4,11.4,2.4,0.8,12,21.9,-0.9,1.3,0.4,0.013,-2.8,-0.1,-2.8,-0.3,
192,Rodney Rogers,32,NJN,PF,69,15,1409,14.2,0.492,0.301,0.194,8.4,17.3,12.9,17.2,2.2,1.5,15.2,21.5,0.5,2.6,3.1,0.104,-1,0.7,-0.3,0.6,
193,Kevin Ollie,31,CLE,PG,82,7,1401,12.2,0.51,0.035,0.685,1.8,11.6,6.7,25,1.9,0.4,19.5,13.3,1.5,1,2.4,0.083,-2.3,0.3,-2,0,
194,Steve Blake,23,WAS,PG,75,14,1392,10.9,0.509,0.496,0.165,1.4,8.2,4.7,25.8,2.1,0.4,22.7,17.9,0.1,0.7,0.7,0.026,-1.5,-1.2,-2.7,-0.2,
195,Anthony Peeler,34,SAC,SG,75,0,1391,11.8,0.575,0.405,0.175,2.6,9.7,6.2,12.8,2.1,0.5,17,14.7,1.4,0.8,2.2,0.076,-0.4,-0.2,-0.5,0.5,
196,Marcus Banks,22,BOS,PG,81,2,1385,11,0.48,0.195,0.296,2.5,8.4,5.5,21.3,3.3,0.7,20,20.5,-0.6,1.4,0.7,0.026,-3.4,0.4,-3,-0.4,
197,Jamaal Tinsley,25,IND,PG,52,43,1378,16.4,0.541,0.559,0.181,2.4,9.4,5.8,37.7,3.3,0.9,21.6,17.5,1.9,2.5,4.4,0.154,1.7,1.8,3.5,1.9,
198,Bobby Simmons,23,LAC,SF,56,8,1376,12.6,0.488,0.032,0.453,9.4,12.3,10.8,11.5,2,0.9,14,16.8,1.6,0.4,2,0.07,-0.9,-0.7,-1.6,0.1,
199,Karl Malone,40,LAL,PF,42,42,1373,17.8,0.555,0.003,0.563,5,25.6,15.1,19.1,1.9,1.1,17.1,19.7,2.1,2.2,4.3,0.151,1.1,1.7,2.8,1.7,
200,Chris Wilcox,21,LAC,C,65,17,1340,15.3,0.557,0.002,0.344,10.5,15.4,13,7,1.1,1.1,13.7,19.3,2.3,0.3,2.6,0.094,-0.4,-1.8,-2.2,-0.1,
201,Aaron Williams,32,NJN,C,72,7,1337,13.2,0.549,0.009,0.453,8.9,17,13,10.4,1.4,2.7,17.8,17.5,1.1,2.3,3.4,0.122,-2.4,0.8,-1.6,0.1,
202,Glenn Robinson,31,PHI,SF,42,42,1336,15,0.518,0.163,0.223,4.1,12.5,8.3,9.1,1.7,0.5,13.6,27.4,0.3,1.3,1.6,0.056,-0.3,-1.2,-1.5,0.1,
203,Chris Mihm,24,2TM,C,76,17,1330,14.6,0.531,0,0.436,13.5,21.6,17.6,2.7,1.4,3.6,16.5,18.5,1.1,1.8,2.9,0.104,-2.4,-0.6,-3,-0.3,
204,Vin Baker,32,2TM,PF,54,33,1313,14.8,0.53,0.007,0.363,10,14.4,12.2,9,1.1,1.9,13.3,20.1,1.7,1.1,2.8,0.101,-1,-1.1,-2.1,0,
205,Robert Horry,33,SAS,PF,81,1,1290,14.5,0.496,0.31,0.307,9.5,14,11.8,12.8,2,2.8,12.2,16.1,1.7,2.9,4.6,0.171,0,2.7,2.7,1.5,
206,Reggie Evans,23,SEA,PF,75,27,1280,9.9,0.471,0.018,0.897,14.5,23,18.8,3.7,2.3,0.6,22,10.7,0.7,1.1,1.7,0.065,-2.7,-1.2,-3.9,-0.6,
207,Jacque Vaughn,28,ATL,PG,71,6,1271,8,0.44,0.072,0.245,1.1,9.2,5.2,24.5,1.8,0.1,21.5,14,-0.5,0.4,0,-0.002,-4.4,-0.6,-5,-1,
208,Dan Gadzuric,25,MIL,C,75,0,1260,17,0.529,0.003,0.338,11.4,19.8,15.6,3.7,2.1,6.1,10.1,16,1.7,2,3.7,0.141,-1,1.6,0.7,0.8,
209,Malik Rose,29,SAS,PF,67,13,1256,15,0.526,0.007,0.557,9.9,18.5,14.2,9.4,1.5,1.4,18.2,22.6,1.1,2.7,3.8,0.145,-2.1,1.1,-1,0.3,
210,Nick Van Exel,32,GSW,PG,39,29,1255,13.1,0.469,0.313,0.207,1.4,7.9,4.7,28.5,0.9,0.1,13,22.1,0.8,0.4,1.2,0.045,0.4,-1.8,-1.4,0.2,
211,Charlie Ward,33,2TM,PG,71,10,1252,14.5,0.528,0.528,0.069,1.1,11.9,6.6,29,2.7,0.7,19.3,18.4,1.1,1.8,2.9,0.11,0.8,1.5,2.3,1.4,
212,Mark Madsen,28,MIN,C,72,12,1246,9.4,0.506,0.029,0.578,13,12,12.5,3.3,1.4,1,15.5,11.5,1.1,1.5,2.7,0.103,-2.9,0,-2.9,-0.3,
213,Ira Newble,29,CLE,SF,64,25,1245,6.7,0.429,0.069,0.167,5.8,8,6.9,8.9,1.1,1.1,15.4,12.6,-0.4,0.5,0.1,0.004,-3.4,-1,-4.5,-0.8,
214,Kareem Rush,23,LAL,SG,72,15,1244,10.4,0.505,0.319,0.12,1.8,7.1,4.4,7.8,1.4,1.2,9.5,18.2,0.5,1,1.5,0.056,-1.7,-0.5,-2.2,0,
215,Michael Curry,35,TOR,SF,70,15,1229,3.6,0.46,0.077,0.296,2,6.1,4.1,7.2,1,0.3,17.8,10.6,-0.6,0.9,0.3,0.013,-6.6,0.4,-6.2,-1.3,
216,Andrew DeClercq,30,ORL,C,71,53,1211,10.6,0.526,0,0.277,12,17.8,14.8,5.5,2.1,1.9,19.8,10.2,1.1,0.6,1.7,0.069,-3.2,-0.4,-3.6,-0.5,
217,Milt Palacio,25,TOR,PG,59,13,1211,7.4,0.392,0.087,0.228,1.4,8.3,4.8,26.3,1.9,0.7,21,16.6,-1.8,1.3,-0.5,-0.02,-4.9,0.1,-4.9,-0.9,
218,Chris Crawford,28,ATL,PF,56,25,1207,15.8,0.544,0.24,0.253,5.5,10.9,8.2,7,1.6,1.2,9.5,21.8,2.2,0.5,2.7,0.107,0.5,-2,-1.5,0.1,
219,Calvin Booth,27,SEA,C,71,35,1206,13.6,0.521,0.007,0.324,8.5,18.8,13.7,3.7,0.8,6.3,12,14.4,1.3,0.9,2.2,0.088,-2.2,0.3,-1.8,0,
220,Rod Strickland,37,2TM,PG,61,10,1197,14.9,0.482,0.102,0.278,3.2,11.7,7.4,34.5,1.6,0.7,17.7,18.5,1,0.3,1.3,0.052,-0.2,-1.7,-1.9,0,
221,Eddie House,25,LAC,SG,60,10,1188,12,0.436,0.303,0.1,2.7,10.6,6.6,21.6,2.9,0.2,11.8,19.8,0.2,0.5,0.7,0.027,-1,-0.3,-1.3,0.2,
222,Bobby Jackson,30,SAC,SG,50,0,1185,19.2,0.538,0.37,0.184,5.4,11.1,8.3,15.8,2.1,0.5,9,26.8,2.3,0.8,3.1,0.124,3.1,-1,2.1,1.2,6MOY-4
223,Sasha Pavlović,20,UTA,SF,79,14,1144,8.7,0.463,0.186,0.223,4.7,12.7,8.6,9.5,2,1.2,14,19.5,-0.1,1.1,0.9,0.04,-3.9,-0.1,-4,-0.6,
224,Keyon Dooling,23,LAC,PG,58,24,1137,10,0.458,0.131,0.267,1.7,6.3,4,19.4,2.1,0.4,14.2,17.9,0.2,0.1,0.3,0.013,-2.8,-1.1,-3.9,-0.6,
225,Matt Harpring,27,UTA,SF,31,31,1134,16.1,0.524,0.08,0.383,9.8,17.3,13.5,10.9,1.1,0.1,11.9,22.3,1.9,0.9,2.8,0.116,1,-1.8,-0.8,0.3,
226,Luke Ridnour,22,SEA,PG,69,6,1114,13.1,0.496,0.229,0.226,3.7,7.7,5.7,23.9,2.5,0.5,17.2,19.3,0.9,0.2,1.2,0.051,-0.9,-0.6,-1.5,0.2,
227,Horace Grant,38,LAL,PF,55,10,1106,10.6,0.45,0.004,0.241,8,16,11.9,9.4,1.1,1.4,10.5,11.2,0.8,1.2,2,0.087,-1.2,0,-1.3,0.2,
228,Jon Barry,34,DEN,SG,57,9,1101,14.6,0.535,0.465,0.239,2.5,10.2,6.3,20.6,2.7,0.5,13.9,15.2,1.7,1.1,2.8,0.122,0.8,1.2,2,1.1,
229,Austin Croshere,28,IND,PF,77,0,1051,14.4,0.549,0.469,0.339,6.7,20.8,13.7,8.5,1.3,1,13.5,18.3,1.6,1.8,3.4,0.156,0.7,0.4,1.1,0.8,
230,Corie Blount,35,2TM,PF,62,3,1050,11.9,0.462,0.012,0.107,10.1,19.1,14.5,9,2.5,1.7,14,13.3,0.3,1.6,1.9,0.085,-2.5,1,-1.4,0.1,
231,Marquis Daniels,23,DAL,SG,56,15,1039,20.1,0.536,0.088,0.19,6.7,8.6,7.6,17.4,2.6,0.9,9,20.6,2.7,0.4,3.2,0.146,2.7,-0.4,2.3,1.1,ROY-6
232,Wesley Person,32,3TM,SG,58,0,1037,11.5,0.51,0.439,0.124,1.8,11.3,6.6,10.5,1,0.6,10.3,16.5,0.9,0.4,1.3,0.061,0.1,-1.4,-1.3,0.2,
233,Brevin Knight,28,3TM,PG,56,13,1037,13.6,0.475,0.033,0.264,1.5,10.8,6.1,31.7,4.2,0.1,20.8,14.9,0.5,1.2,1.7,0.078,-2.5,2.2,-0.3,0.4,
234,Doug Overton,34,2TM,PG,61,11,1033,7.5,0.433,0.094,0.127,1.7,7.8,4.7,21.7,1.3,0.1,18.3,13.6,-0.2,-0.1,-0.3,-0.016,-3.5,-1.4,-4.9,-0.8,
235,Chris Andersen,25,DEN,PF,71,0,1029,14.4,0.486,0.005,0.527,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,0.5,1.9,2.4,0.111,-2.2,2.7,0.4,0.6,
236,Michael Doleac,26,2TM,C,72,0,1029,12.4,0.471,0,0.161,9.9,19.6,14.8,7.2,1.2,2.6,12.2,17.4,0.5,1.2,1.7,0.079,-2.3,0.1,-2.2,0,
237,Gary Trent,29,MIN,C,68,2,1025,12.9,0.515,0.018,0.277,9.8,14.1,12,7.8,0.6,1.2,12.8,19.4,1.1,1.2,2.3,0.106,-2.2,-1.1,-3.2,-0.3,
238,Eddie Robinson,27,CHI,SF,51,4,1024,11,0.497,0.015,0.132,2.8,8.4,5.5,10.3,1.7,0.7,11.5,17,0.2,0.6,0.8,0.039,-2.2,-0.3,-2.5,-0.1,
239,Jerome James,28,SEA,C,65,24,990,11.3,0.535,0,0.386,9.4,18,13.7,5.3,1.1,4.6,21.3,18,0.1,0.6,0.7,0.036,-4.6,-0.1,-4.7,-0.7,
240,Rodney White,23,DEN,SF,72,0,985,16.4,0.527,0.186,0.222,5,14.1,9.5,11.3,1.7,1.4,13.2,26.4,0.8,0.9,1.8,0.087,0.6,-0.9,-0.3,0.4,
241,Christian Laettner,34,WAS,PF,48,18,984,14.5,0.511,0.082,0.195,5.5,21.3,13.2,15.7,2,2.1,13.1,14.4,1.1,1.1,2.3,0.111,-0.7,1.2,0.5,0.6,
242,Darius Songaila,25,SAC,PF,73,7,976,14.6,0.541,0,0.322,10.8,15.2,13.1,7.6,2.2,0.9,12.1,16.4,1.7,0.9,2.6,0.129,-0.8,-0.4,-1.2,0.2,
243,Kedrick Brown,22,2TM,SF,55,26,969,12.5,0.543,0.39,0.106,4.8,12.1,8.5,10.8,1.6,0.5,9.8,13.7,1.4,0.6,2,0.1,0.3,0.2,0.5,0.6,
244,Ervin Johnson,36,MIN,C,66,47,965,8.5,0.551,0.01,0.272,7.6,19.2,13.7,3.5,1.5,3.2,20.6,7.1,0.6,1.7,2.3,0.115,-3.7,2.4,-1.3,0.2,
245,Predrag Drobnjak,28,LAC,C,61,14,949,12.6,0.458,0.095,0.227,6.4,17.2,11.8,7.4,1.2,1.8,10.3,21.7,0.3,0.4,0.7,0.034,-1.3,-1.8,-3.1,-0.3,
246,Bryon Russell,33,LAL,SF,72,1,945,11.6,0.53,0.459,0.266,3.8,13.9,8.7,11.4,1.8,0.9,12,14.7,1.1,1.1,2.2,0.111,-0.9,0.6,-0.2,0.4,
247,Robert Traylor,26,NOH,C,71,0,942,16.2,0.527,0.017,0.446,12.5,19.4,15.9,8.4,2.2,3,15.3,19.6,1,1.5,2.5,0.127,-1.8,0.4,-1.4,0.1,
248,David West,23,NOH,PF,71,1,930,15.9,0.519,0.009,0.351,14,22.6,18.2,11.1,1.6,2.3,15.4,15.3,1.4,1.3,2.8,0.143,-0.8,0.3,-0.5,0.4,
249,Steve Smith,34,NOH,SG,71,4,929,11.8,0.543,0.365,0.283,3.2,6.8,5,10.6,0.9,0.5,11.3,18.3,1.5,0.4,1.9,0.099,-0.5,-1.5,-2,0,
250,Brian Scalabrine,25,NJN,PF,69,2,928,9.5,0.482,0.188,0.321,5.4,16.6,11,11.3,1.2,1.2,14.4,14.7,0.3,1.4,1.7,0.089,-3.2,0.7,-2.6,-0.1,
251,Antonio McDyess,29,2TM,PF,42,20,927,12.6,0.486,0,0.257,8.7,23,15.9,6.5,2.1,1.9,16,17.6,0,1.2,1.2,0.061,-2.5,0.3,-2.2,-0.1,
252,Michael Olowokandi,28,MIN,C,43,25,925,11.2,0.446,0,0.214,10.2,19.6,15.1,4.1,0.9,5.3,14.8,18.6,-0.5,1.7,1.2,0.061,-4.6,1,-3.5,-0.4,
253,Kenny Anderson,33,IND,PG,44,31,905,11.1,0.473,0.016,0.188,2.5,8.2,5.3,24.2,1.6,0.4,15.3,17.1,0.4,1.1,1.5,0.079,-2.3,0.6,-1.7,0.1,
254,Ronald Dupree,23,CHI,SF,47,8,893,9.7,0.445,0.032,0.372,6.5,14.1,10.2,10.6,1.9,1.5,13.4,19,-0.4,0.9,0.5,0.028,-4.1,-0.1,-4.3,-0.5,
255,Elden Campbell,35,DET,C,65,27,892,13.8,0.49,0,0.395,6.8,20.1,13.6,9.3,1.3,4.3,14.6,22.6,0.1,2,2.1,0.115,-3,2,-1,0.2,
256,Kyle Korver,22,PHI,SF,74,0,882,10.1,0.489,0.633,0.073,4,10.7,7.4,8.3,1.5,0.7,10.8,20.2,0.2,0.8,1,0.054,-0.2,-0.5,-0.7,0.3,
257,Francisco Elson,27,DEN,C,62,14,875,11.2,0.498,0.005,0.226,8.3,18.1,13.1,5.6,2.1,3.1,13.8,12.7,0.6,1.2,1.8,0.097,-3.2,1.4,-1.8,0,
258,Othella Harrington,30,NYK,PF,56,3,872,9,0.546,0,0.386,7.8,15.5,11.7,5.5,0.7,1.2,21.6,16,0.2,0.7,0.8,0.046,-4,-0.6,-4.6,-0.6,
259,Clarence Weatherspoon,33,2TM,PF,52,1,868,14.6,0.538,0.005,0.341,10.5,16.9,13.8,5.9,1.9,1.3,12.6,15.2,1.2,1.3,2.6,0.141,-0.4,0.7,0.3,0.5,
260,Jahidi White,27,2TM,C,62,17,865,11.8,0.532,0,0.663,12.7,21.7,17.2,1.3,1.5,4.4,21.2,16.3,0.1,1,1.2,0.064,-4.5,-0.2,-4.7,-0.6,
261,Moochie Norris,30,2TM,PG,66,0,847,10.9,0.471,0.267,0.327,1.4,7.3,4.5,23.4,2.8,0.4,20.5,17.3,-0.1,0.9,0.8,0.045,-1.9,0.8,-1.1,0.2,
262,Rick Fox,34,LAL,SF,38,34,846,8,0.459,0.328,0.161,3.8,9.9,6.8,17.1,1.8,0.3,19.4,13.1,0,0.8,0.8,0.043,-3.4,0.5,-2.9,-0.2,
263,Derrick Coleman,36,PHI,C,34,30,843,11.6,0.471,0.139,0.251,6.3,20.3,13.4,9.9,1.5,2.4,16.5,19.2,-0.4,1.2,0.8,0.047,-2.5,0.4,-2.1,0,
264,Chris Webber,30,SAC,PF,23,23,831,17.2,0.456,0.012,0.271,6.7,20.3,13.6,22,1.9,1.7,11.3,28.9,0.1,0.9,1.1,0.061,-0.2,-0.4,-0.6,0.3,
265,Tom Gugliotta,34,2TM,PF,55,27,819,9.1,0.374,0.02,0.138,9.5,18.2,13.8,12.4,2,1.2,15.3,14.2,-0.5,0.9,0.3,0.019,-2.6,0.5,-2.1,0,
266,Steven Hunter,22,ORL,C,59,23,789,11.2,0.504,0,0.445,7.6,17,12.2,2.4,0.3,6.7,13.5,12.3,0.3,0.3,0.6,0.034,-3.1,0,-3,-0.2,
267,Tony Massenburg,36,SAC,PF,59,0,789,9.7,0.509,0.005,0.288,8.4,18.4,13.5,5.6,0.9,1.6,15.4,16.7,0.3,0.6,0.9,0.057,-4.8,-1.4,-6.1,-0.8,
268,Donnell Harvey,23,2TM,PF,60,8,783,10.4,0.503,0.015,0.413,6.9,17,11.9,4.3,1.6,2.5,15.9,16.3,0.2,0.5,0.7,0.043,-3.7,-0.3,-4,-0.4,
269,Tyson Chandler,21,CHI,PF,35,8,782,14.2,0.507,0.006,0.747,11.1,27,18.9,4.7,1.1,4.1,15.3,14.2,0.7,1.2,1.9,0.116,-2.1,0.3,-1.8,0,
270,Lee Nailon,28,3TM,PF,57,4,780,13.2,0.484,0.009,0.177,9.2,11.3,10.3,9.2,1,0.8,11.3,23,0.4,0.3,0.7,0.042,-1.6,-2.7,-4.3,-0.5,
271,Jerry Stackhouse,29,WAS,SF,26,17,774,13.2,0.494,0.202,0.321,2.3,11.6,6.8,25.1,1.6,0.3,19.4,26,-0.2,0.4,0.2,0.013,-1.2,-2.5,-3.7,-0.3,
272,Shawn Bradley,31,DAL,C,66,5,773,15.6,0.523,0.005,0.261,9.9,14.6,12.2,3.6,2.2,7.1,7.5,12.8,1.5,0.9,2.3,0.145,-1.5,1.6,0.1,0.4,
273,Mo Williams,21,UTA,SG,57,0,772,9.4,0.433,0.129,0.185,3.6,8,5.8,18.5,2,0.2,13.5,22.8,-0.3,0.5,0.2,0.011,-3.1,-0.9,-4.1,-0.4,
274,Willie Green,22,PHI,SG,53,0,767,10.8,0.464,0.171,0.227,2.5,7.5,5,14.1,1.8,0.5,13.1,27.7,-0.7,0.6,0,-0.003,-2.6,-1.2,-3.8,-0.3,
275,Lonny Baxter,25,3TM,PF,62,5,766,12.6,0.518,0.014,0.364,9.4,18.5,13.9,4.8,1.2,2.8,13.6,17.2,0.5,1,1.5,0.094,-3.3,0.1,-3.2,-0.2,
276,Shammond Williams,28,2TM,PG,53,4,763,13.1,0.495,0.431,0.25,1.3,7.8,4.5,25.3,2.6,0.2,15.4,18.1,0.7,0.2,1,0.06,-0.9,-0.6,-1.5,0.1,
277,Travis Best,31,DAL,PG,61,1,762,10.1,0.445,0.116,0.267,2.4,7.5,4.9,19.5,2.1,0.4,14.7,12.9,0.5,0.2,0.7,0.044,-2.8,-0.2,-3,-0.2,
278,Mickaël Piétrus,21,GSW,PG,53,22,748,12.9,0.528,0.455,0.325,7.2,10.7,9,6.1,2.3,1.2,13.2,18.7,0.8,0.7,1.5,0.095,-1,0.4,-0.6,0.3,
279,Marcus Fizer,25,CHI,SF,46,2,738,13.4,0.447,0.049,0.343,8.8,21.5,15,11.1,1.1,0.8,11.2,27.5,-0.3,0.8,0.5,0.033,-2.7,-1.7,-4.5,-0.5,
280,Linton Johnson,23,CHI,SF,41,20,734,9.6,0.394,0.163,0.182,8.5,19,13.6,6.1,2.6,3.2,14.4,15.6,-0.8,1.1,0.4,0.023,-4.4,1.1,-3.3,-0.2,
281,Michael Ruffin,27,UTA,PF,41,23,733,7,0.344,0,0.325,13,22.2,17.5,8.9,1.7,2.4,23.9,11.2,-0.8,1,0.2,0.014,-4.2,0.6,-3.5,-0.3,
282,Luke Walton,23,LAL,PF,72,2,730,12.7,0.505,0.255,0.288,6,13.8,9.8,23,2,0.8,20.3,13.3,0.7,0.9,1.6,0.103,-0.4,1.3,0.9,0.5,
283,DeSagana Diop,22,CLE,C,56,3,730,10.4,0.404,0,0.136,10.9,19.2,15.1,7.1,1.9,5,15.7,11.3,-0.1,1.1,1,0.063,-3.8,1.7,-2.1,0,
284,Jamal Mashburn,31,NOH,SF,19,18,730,14.7,0.457,0.168,0.201,2.9,15.7,9.1,13.3,1,0.5,7.9,29.4,0.1,0.6,0.7,0.048,0.2,-1.7,-1.5,0.1,
285,Matt Barnes,23,LAC,SF,38,9,724,10.6,0.519,0.094,0.442,8.3,15.5,11.9,10.6,2,0.3,21.1,12.8,0.4,0.3,0.7,0.045,-1.4,-0.7,-2.2,0,
286,Eduardo Nájera,27,DAL,SF,58,7,720,11.5,0.483,0.025,0.284,9.9,13.8,11.8,4.7,2.5,2,13.7,12.8,0.6,0.5,1.1,0.074,-1.8,0.5,-1.3,0.1,
287,Frank Williams,23,NYK,PG,56,3,714,10.7,0.478,0.288,0.231,1.3,7.2,4.3,27.7,1.9,0.6,21.6,19,-0.1,0.5,0.3,0.023,-2,-0.9,-2.9,-0.2,
288,Daniel Santiago,27,MIL,C,54,28,708,11.2,0.536,0,0.552,5.6,15.6,10.6,5.3,1.4,2.2,13.6,15,0.6,0.6,1.2,0.083,-2.4,0.5,-1.9,0,
289,Dajuan Wagner,20,CLE,SG,44,4,708,8.6,0.439,0.281,0.154,1.4,7.7,4.5,12.5,1.9,0.7,11.2,23.3,-0.5,0.4,-0.1,-0.008,-3.6,-1.2,-4.9,-0.5,
290,Greg Buckner,27,PHI,SG,53,3,703,7.4,0.439,0.251,0.154,4.7,12.4,8.6,11,1.6,0.4,15.4,14.8,-0.3,0.7,0.3,0.024,-3.8,0.3,-3.5,-0.3,
291,Eric Piatkowski,33,HOU,SF,49,0,703,8.7,0.507,0.639,0.084,1.8,10.1,6.1,6.3,1.2,0.5,12.8,15.4,0.1,0.8,0.9,0.061,-1.1,0.2,-0.8,0.2,
292,Scot Pollard,28,IND,C,61,3,678,8.3,0.43,0,0.184,11.6,17.1,14.3,2.4,1.9,2.9,15.1,10.1,0.1,1.3,1.4,0.098,-4.4,1,-3.4,-0.2,
